png_path,tif_source,label_str,label_int,split,tile_row,tile_col,centroid_lon,centroid_lat
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0016_lat-4.50155_lon-58.14894_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,16,-58.14893648786915,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0017_lat-4.50155_lon-58.13744_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,17,-58.137438052232426,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0018_lat-4.50155_lon-58.12594_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,18,-58.125939616595694,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0019_lat-4.50155_lon-58.11444_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,19,-58.11444118095896,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0020_lat-4.50155_lon-58.10294_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,20,-58.10294274532224,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0021_lat-4.50155_lon-58.09144_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,21,-58.0914443096855,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0022_lat-4.50155_lon-58.07995_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,22,-58.079945874048775,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0023_lat-4.50155_lon-58.06845_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,23,-58.06844743841205,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0024_lat-4.50155_lon-58.05695_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,24,-58.05694900277531,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0025_lat-4.50155_lon-58.04545_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,25,-58.04545056713859,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0026_lat-4.50155_lon-58.03395_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,26,-58.03395213150185,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0027_lat-4.50155_lon-58.02245_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,27,-58.02245369586512,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0028_lat-4.50155_lon-58.01096_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,28,-58.0109552602284,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0029_lat-4.50155_lon-57.99946_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,29,-57.99945682459166,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0030_lat-4.50155_lon-57.98796_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,30,-57.98795838895494,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0031_lat-4.50155_lon-57.97646_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,31,-57.976459953318205,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0032_lat-4.50155_lon-57.96496_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,32,-57.96496151768147,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0033_lat-4.50155_lon-57.95346_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,33,-57.95346308204475,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0034_lat-4.50155_lon-57.94196_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,34,-57.94196464640801,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0035_lat-4.50155_lon-57.93047_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,35,-57.930466210771286,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0036_lat-4.50155_lon-57.91897_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,36,-57.91896777513456,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0037_lat-4.50155_lon-57.90747_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,37,-57.90746933949782,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0038_lat-4.50155_lon-57.89597_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,38,-57.8959709038611,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0039_lat-4.50155_lon-57.88447_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,39,-57.88447246822437,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0040_lat-4.50155_lon-57.87297_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,40,-57.87297403258764,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0041_lat-4.50155_lon-57.86148_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,41,-57.86147559695091,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0042_lat-4.50155_lon-57.84998_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,42,-57.84997716131417,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0043_lat-4.50155_lon-57.83848_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,43,-57.83847872567745,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0044_lat-4.50155_lon-57.82698_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,44,-57.82698029004072,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0045_lat-4.50155_lon-57.81548_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,45,-57.815481854403984,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0046_lat-4.50155_lon-57.80398_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,46,-57.80398341876726,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0047_lat-4.50155_lon-57.79248_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,47,-57.79248498313053,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0048_lat-4.50155_lon-57.78099_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,48,-57.7809865474938,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0049_lat-4.50155_lon-57.76949_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,49,-57.76948811185707,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0050_lat-4.50155_lon-57.75799_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,50,-57.75798967622033,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0051_lat-4.50155_lon-57.74649_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,51,-57.74649124058361,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0052_lat-4.50155_lon-57.73499_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,52,-57.73499280494688,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0053_lat-4.50155_lon-57.72349_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,53,-57.72349436931015,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0054_lat-4.50155_lon-57.71200_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,54,-57.71199593367342,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0055_lat-4.50155_lon-57.70050_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,55,-57.70049749803668,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0056_lat-4.50155_lon-57.68900_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,56,-57.68899906239996,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0057_lat-4.50155_lon-57.67750_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,57,-57.67750062676323,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0058_lat-4.50155_lon-57.66600_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,58,-57.666002191126495,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0059_lat-4.50155_lon-57.65450_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,59,-57.65450375548977,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0060_lat-4.50155_lon-57.64301_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,60,-57.64300531985304,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0061_lat-4.50155_lon-57.63151_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,61,-57.63150688421631,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0062_lat-4.50155_lon-57.62001_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,62,-57.62000844857958,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0063_lat-4.50155_lon-57.60851_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,63,-57.60851001294285,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0064_lat-4.50155_lon-57.59701_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,64,-57.59701157730612,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0065_lat-4.50155_lon-57.58551_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,65,-57.5855131416694,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0066_lat-4.50155_lon-57.57401_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,66,-57.574014706032656,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0067_lat-4.50155_lon-57.56252_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,67,-57.56251627039593,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0068_lat-4.50155_lon-57.55102_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,68,-57.5510178347592,-4.501547720251334
com_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0069_lat-4.50155_lon-57.53952_com_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,com_garimpo,1,train,0,69,-57.53951939912247,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0070_lat-4.50155_lon-57.52802_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,70,-57.528020963485744,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0071_lat-4.50155_lon-57.51652_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,71,-57.516522527849006,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0072_lat-4.50155_lon-57.50502_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,72,-57.50502409221228,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0073_lat-4.50155_lon-57.49353_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,73,-57.49352565657556,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0074_lat-4.50155_lon-57.48203_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,74,-57.48202722093882,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0075_lat-4.50155_lon-57.47053_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,75,-57.47052878530209,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0076_lat-4.50155_lon-57.45903_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,76,-57.45903034966536,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0077_lat-4.50155_lon-57.44753_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,77,-57.44753191402863,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0078_lat-4.50155_lon-57.43603_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,78,-57.43603347839191,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0079_lat-4.50155_lon-57.42454_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,79,-57.42453504275517,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0080_lat-4.50155_lon-57.41304_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,80,-57.41303660711844,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0081_lat-4.50155_lon-57.40154_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,81,-57.40153817148172,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0082_lat-4.50155_lon-57.39004_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,82,-57.39003973584498,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0083_lat-4.50155_lon-57.37854_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,83,-57.378541300208255,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0084_lat-4.50155_lon-57.36704_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,84,-57.36704286457152,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0085_lat-4.50155_lon-57.35554_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,85,-57.35554442893479,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0086_lat-4.50155_lon-57.34405_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,86,-57.34404599329807,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0087_lat-4.50155_lon-57.33255_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,87,-57.33254755766133,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0088_lat-4.50155_lon-57.32105_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,88,-57.32104912202461,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0089_lat-4.50155_lon-57.30955_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,89,-57.30955068638787,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0090_lat-4.50155_lon-57.29805_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,90,-57.29805225075114,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0091_lat-4.50155_lon-57.28655_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,91,-57.28655381511442,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0092_lat-4.50155_lon-57.27506_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,92,-57.27505537947768,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0093_lat-4.50155_lon-57.26356_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,93,-57.26355694384095,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0094_lat-4.50155_lon-57.25206_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,94,-57.25205850820423,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0095_lat-4.50155_lon-57.24056_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,95,-57.24056007256749,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0096_lat-4.50155_lon-57.22906_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,96,-57.229061636930766,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0097_lat-4.50155_lon-57.21756_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,97,-57.217563201294034,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0098_lat-4.50155_lon-57.20606_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,98,-57.2060647656573,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0099_lat-4.50155_lon-57.19457_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,99,-57.19456633002058,-4.501547720251334
sem_garimpo/v3_new_ret_s2_median_2024_dry-0000000000-0000000000_r0000_c0100_lat-4.50155_lon-57.18307_sem_garimpo.png,v3_new_ret_s2_median_2024_dry-0000000000-0000000000.tif,sem_garimpo,0,train,0,100,-57.18306789438384,-4.501547720251334
